id,focus,signal,slack,drag,confidence,score,lane
l001,move ordering,35,33,6,25,207,ship
l002,search width,35,34,6,55,239,ship
l003,endgame risk,35,35,6,85,271,ship
l004,position pressure,35,36,18,25,165,watch
l005,move ordering,35,37,18,55,197,ship
l006,search width,35,38,18,85,229,ship
l007,endgame risk,35,39,34,25,107,hold
l008,position pressure,35,40,34,55,139,watch
l009,move ordering,35,41,34,85,171,watch
l010,search width,60,42,6,25,325,ship
l011,endgame risk,60,43,6,55,357,ship
l012,position pressure,60,44,6,85,389,ship
l013,move ordering,60,45,18,25,283,ship
l014,search width,60,46,18,55,315,ship
l015,endgame risk,60,47,18,85,347,ship
l016,position pressure,60,48,34,25,225,ship
l017,move ordering,60,32,34,55,223,ship
l018,search width,60,33,34,85,255,ship
l019,endgame risk,85,34,6,25,409,ship
l020,position pressure,85,35,6,55,441,ship
l021,move ordering,85,36,6,85,473,ship
l022,search width,85,37,18,25,367,ship
l023,endgame risk,85,38,18,55,399,ship
l024,position pressure,85,39,18,85,431,ship
l025,move ordering,85,40,34,25,309,ship
l026,search width,85,41,34,55,341,ship
l027,endgame risk,85,42,34,85,373,ship
